payment_final_amount,payment_method_id,payment_created_at
1440.00,1,2025-06-01 06:30:36
1696.00,3,2025-06-01 06:30:37
1184.00,1,2025-06-01 06:30:38
2016.00,5,2025-06-01 06:30:39
544.00,5,2025-06-01 06:30:40
1472.00,4,2025-06-01 06:30:42
1168.00,5,2025-06-01 06:30:43
1760.00,4,2025-06-01 06:30:44
1472.00,4,2025-06-01 06:30:46
1168.00,4,2025-06-01 06:30:47
672.00,1,2025-06-01 06:30:48
1872.00,3,2025-06-01 06:30:51
1184.00,5,2025-06-01 06:30:52
576.00,5,2025-06-01 06:30:53
512.00,3,2025-06-01 06:30:54
320.00,2,2025-06-01 06:30:55
1536.00,2,2025-06-01 06:30:57
768.00,1,2025-06-01 06:30:58
1600.00,2,2025-06-01 06:30:59
192.00,5,2025-06-01 06:31:00
768.00,3,2025-06-01 06:31:01
672.00,5,2025-06-01 06:31:02
864.00,3,2025-06-01 06:31:03
1280.00,2,2025-06-01 06:31:04
1520.00,5,2025-06-01 06:31:07
512.00,4,2025-06-01 06:31:08
1376.00,5,2025-06-01 06:31:09
1472.00,3,2025-06-01 06:31:10
672.00,2,2025-06-01 06:31:11
704.00,4,2025-06-01 06:31:13
2112.00,2,2025-06-01 06:31:14
2208.00,3,2025-06-01 06:31:15
960.00,1,2025-06-01 06:31:17
384.00,1,2025-06-01 06:31:18
2176.00,5,2025-06-01 06:31:20
256.00,1,2025-06-01 06:31:21
640.00,1,2025-06-01 06:31:22
576.00,4,2025-06-01 06:31:23
320.00,4,2025-06-01 06:31:26
768.00,2,2025-06-01 06:31:27
1984.00,5,2025-06-01 06:31:28
1088.00,4,2025-06-01 06:31:29
1120.00,2,2025-06-01 06:31:30
768.00,4,2025-06-01 06:31:31
1248.00,5,2025-06-01 06:31:33
1120.00,2,2025-06-01 06:31:34
1936.00,1,2025-06-01 06:31:35
1632.00,2,2025-06-01 06:31:36
2048.00,1,2025-06-01 06:31:37
1856.00,2,2025-06-01 06:31:38
512.00,2,2025-06-01 06:31:40
768.00,2,2025-06-01 06:31:42
640.00,1,2025-06-01 06:31:43
1824.00,4,2025-06-01 06:31:44
576.00,4,2025-06-01 06:31:45
320.00,5,2025-06-01 06:31:46
1264.00,5,2025-06-01 06:31:47
448.00,2,2025-06-01 06:31:49
1888.00,4,2025-06-01 06:31:50
1760.00,1,2025-06-01 06:31:52
1136.00,1,2025-06-01 06:31:53
288.00,1,2025-06-01 06:31:58
1248.00,4,2025-06-01 06:31:59
768.00,3,2025-06-01 06:32:00
736.00,2,2025-06-01 06:32:01
768.00,2,2025-06-01 06:32:02
288.00,1,2025-06-01 06:32:03
864.00,3,2025-06-01 06:32:05
496.00,5,2025-06-01 06:32:07
1760.00,3,2025-06-01 06:32:08
672.00,1,2025-06-01 06:32:09
1184.00,5,2025-06-01 06:32:10
1376.00,2,2025-06-01 06:32:11
1024.00,2,2025-06-01 06:32:12
1584.00,2,2025-06-01 06:32:13
832.00,2,2025-06-01 06:32:14
1088.00,4,2025-06-01 06:32:15
544.00,3,2025-06-01 06:32:16
1184.00,1,2025-06-01 06:32:17
576.00,1,2025-06-01 06:32:19
1984.00,1,2025-06-01 06:32:20
1568.00,3,2025-06-01 06:32:21
1472.00,4,2025-06-01 06:32:22
576.00,5,2025-06-01 06:32:23
608.00,3,2025-06-01 06:32:24
576.00,1,2025-06-01 06:32:26
192.00,3,2025-06-01 06:32:29
304.00,5,2025-06-01 06:32:31
256.00,5,2025-06-01 06:32:32
1536.00,1,2025-06-01 06:32:33
576.00,2,2025-06-01 06:32:34
192.00,5,2025-06-01 06:32:35
640.00,1,2025-06-01 06:32:36
1536.00,3,2025-06-01 06:32:37
1152.00,1,2025-06-01 06:32:38
2208.00,2,2025-06-01 06:32:39
544.00,2,2025-06-01 06:32:40
1088.00,2,2025-06-01 06:32:43
800.00,4,2025-06-01 06:32:44
640.00,5,2025-06-01 06:32:45
768.00,3,2025-06-01 06:32:46
512.00,1,2025-06-01 06:32:47
1504.00,5,2025-06-01 06:32:48
768.00,5,2025-06-01 06:32:50
256.00,1,2025-06-01 06:32:51
1184.00,4,2025-06-01 06:32:52
1152.00,1,2025-06-01 06:32:53
320.00,3,2025-06-01 06:32:54
1056.00,5,2025-06-01 06:32:55
1184.00,2,2025-06-01 06:32:56
1632.00,1,2025-06-01 06:32:57
1216.00,5,2025-06-01 06:32:58
1248.00,4,2025-06-01 06:32:59
1360.00,3,2025-06-01 06:33:01
640.00,3,2025-06-01 06:33:02
1920.00,2,2025-06-01 06:33:03
800.00,3,2025-06-01 06:33:04
1216.00,4,2025-06-01 06:33:05
320.00,3,2025-06-01 06:33:06
768.00,4,2025-06-01 06:33:07
848.00,1,2025-06-01 06:33:08
304.00,1,2025-06-01 06:33:09
1216.00,3,2025-06-01 06:33:10
2208.00,2,2025-06-01 06:33:11
1360.00,1,2025-06-01 06:33:12
1568.00,4,2025-06-01 06:33:15
800.00,3,2025-06-01 06:33:16
576.00,3,2025-06-01 06:33:17
896.00,5,2025-06-01 06:33:19
640.00,5,2025-06-01 06:33:20
384.00,1,2025-06-01 06:33:21
864.00,3,2025-06-01 06:33:22
1792.00,4,2025-06-01 06:33:24
1088.00,3,2025-06-01 06:33:25
1152.00,5,2025-06-01 06:33:26
2032.00,4,2025-06-01 06:33:27
1024.00,1,2025-06-01 06:33:29
192.00,2,2025-06-01 06:33:30
1152.00,2,2025-06-01 06:33:31
1088.00,5,2025-06-01 06:33:32
768.00,4,2025-06-01 06:33:33
832.00,3,2025-06-01 06:33:34
864.00,3,2025-06-01 06:33:35
1488.00,1,2025-06-01 06:33:36
928.00,2,2025-06-01 06:33:37
832.00,4,2025-06-01 06:33:38
704.00,2,2025-06-01 06:33:39
1520.00,4,2025-06-01 06:33:40
896.00,5,2025-06-01 06:33:41
1920.00,5,2025-06-01 06:33:42
864.00,5,2025-06-01 06:33:43
880.00,4,2025-06-01 06:33:45
576.00,5,2025-06-01 06:33:47
304.00,4,2025-06-01 06:33:49
304.00,1,2025-06-01 06:33:50
480.00,2,2025-06-01 06:33:51
1248.00,4,2025-06-01 06:33:52
1296.00,1,2025-06-01 06:33:53
1120.00,5,2025-06-01 06:33:54
1120.00,3,2025-06-01 06:33:55
576.00,2,2025-06-01 06:33:56
1280.00,2,2025-06-01 06:33:58
2288.00,3,2025-06-01 06:33:59
672.00,2,2025-06-01 06:34:00
1216.00,4,2025-06-01 06:34:01
1088.00,5,2025-06-01 06:34:03
864.00,4,2025-06-01 06:34:04
256.00,2,2025-06-01 06:34:07
1088.00,5,2025-06-01 06:34:08
1664.00,2,2025-06-01 06:34:10
960.00,4,2025-06-01 06:34:11
960.00,1,2025-06-01 06:34:12
1424.00,3,2025-06-01 06:34:13
864.00,4,2025-06-01 06:34:15
1312.00,3,2025-06-01 06:34:17
768.00,4,2025-06-01 06:34:18
960.00,5,2025-06-01 06:34:19
1696.00,4,2025-06-01 06:34:20
816.00,3,2025-06-01 06:34:21
864.00,3,2025-06-01 06:34:22
512.00,1,2025-06-01 06:34:23
2016.00,1,2025-06-01 06:34:24
1088.00,1,2025-06-01 06:34:25
2144.00,2,2025-06-01 06:34:26
1152.00,3,2025-06-01 06:34:28
1168.00,2,2025-06-01 06:34:29
512.00,2,2025-06-01 06:34:30
576.00,4,2025-06-01 06:34:31
1152.00,4,2025-06-01 06:34:32
800.00,4,2025-06-01 06:34:33
864.00,3,2025-06-01 06:34:34
832.00,3,2025-06-01 06:34:35
1088.00,5,2025-06-01 06:34:36
1152.00,1,2025-06-01 06:34:37
1392.00,2,2025-06-01 06:34:38
576.00,2,2025-06-01 06:34:39
2304.00,1,2025-06-01 06:34:40
1504.00,3,2025-06-01 06:34:41
2144.00,3,2025-06-01 06:34:42
1472.00,1,2025-06-01 06:34:43
256.00,4,2025-06-01 06:34:44
1856.00,4,2025-06-01 06:34:46
1728.00,2,2025-06-01 06:34:48
832.00,1,2025-06-01 06:34:50
2496.00,4,2025-06-01 06:34:51
976.00,4,2025-06-01 06:34:52
288.00,4,2025-06-01 06:34:53
288.00,2,2025-06-01 06:34:54
1632.00,1,2025-06-01 06:34:56
864.00,4,2025-06-01 06:34:57
912.00,4,2025-06-01 06:34:58
832.00,3,2025-06-01 06:34:59
288.00,1,2025-06-01 06:35:01
288.00,1,2025-06-01 06:35:03
2336.00,4,2025-06-01 06:35:04
1024.00,5,2025-06-01 06:35:05
384.00,4,2025-06-01 06:35:06
672.00,5,2025-06-01 06:35:08
1712.00,5,2025-06-01 06:35:09
576.00,1,2025-06-01 06:35:10
896.00,4,2025-06-01 06:35:11
608.00,5,2025-06-01 06:35:12
256.00,2,2025-06-01 06:35:14
768.00,4,2025-06-01 06:35:15
1216.00,2,2025-06-01 06:35:17
1632.00,1,2025-06-01 06:35:18
864.00,5,2025-06-01 06:35:19
1488.00,2,2025-06-01 06:35:20
672.00,3,2025-06-01 06:35:21
1168.00,2,2025-06-01 06:35:22
1248.00,1,2025-06-01 06:35:23
1728.00,4,2025-06-01 06:35:25
1136.00,5,2025-06-01 06:35:26
864.00,1,2025-06-01 06:35:27
736.00,5,2025-06-01 06:35:28
288.00,2,2025-06-01 06:35:29
576.00,5,2025-06-01 06:35:30
576.00,3,2025-06-01 06:35:31
992.00,4,2025-06-01 06:35:32
1440.00,1,2025-06-01 06:35:33
448.00,2,2025-06-01 06:35:34
864.00,4,2025-06-01 06:35:35
1184.00,4,2025-06-01 06:35:36
544.00,1,2025-06-01 06:35:37
864.00,5,2025-06-01 06:35:38
832.00,1,2025-06-01 06:35:40
2016.00,4,2025-06-01 06:35:41
1152.00,2,2025-06-01 06:35:42
672.00,1,2025-06-01 06:35:43
1248.00,1,2025-06-01 06:35:45
224.00,5,2025-06-01 06:35:46
1824.00,2,2025-06-01 06:35:48
1728.00,2,2025-06-01 06:35:49
1568.00,5,2025-06-01 06:35:50
576.00,5,2025-06-01 06:35:51
1504.00,1,2025-06-01 06:35:52
1440.00,2,2025-06-01 06:35:53
672.00,1,2025-06-01 06:35:54
560.00,2,2025-06-01 06:35:55
1440.00,3,2025-06-01 06:35:56
1456.00,4,2025-06-01 06:35:57
960.00,4,2025-06-01 06:35:58
448.00,1,2025-06-01 06:35:59
1072.00,3,2025-06-01 06:36:00
1344.00,4,2025-06-01 06:36:01
800.00,4,2025-06-01 06:36:02
1056.00,3,2025-06-01 06:36:03
2240.00,3,2025-06-01 06:36:04
768.00,4,2025-06-01 06:36:06
768.00,5,2025-06-01 06:36:09
320.00,4,2025-06-01 06:36:10
1024.00,2,2025-06-01 06:36:12
1120.00,2,2025-06-01 06:36:13
912.00,1,2025-06-01 06:36:14
832.00,4,2025-06-01 06:36:15
1280.00,1,2025-06-01 06:36:16
1632.00,2,2025-06-01 06:36:17
976.00,3,2025-06-01 06:36:19
576.00,4,2025-06-01 06:36:20
1344.00,1,2025-06-01 06:36:21
512.00,3,2025-06-01 06:36:22
384.00,2,2025-06-01 06:36:25
1888.00,2,2025-06-01 06:36:26
224.00,3,2025-06-01 06:36:27
256.00,4,2025-06-01 06:36:28
512.00,5,2025-06-01 06:36:29
576.00,2,2025-06-01 06:36:30
1152.00,4,2025-06-01 06:36:31
960.00,3,2025-06-01 06:36:33
1760.00,1,2025-06-01 06:36:34
1424.00,2,2025-06-01 06:36:35
864.00,3,2025-06-01 06:36:36
192.00,2,2025-06-01 06:36:37
672.00,5,2025-06-01 06:36:39
1392.00,1,2025-06-01 06:36:40
1440.00,5,2025-06-01 06:36:41
576.00,2,2025-06-01 06:36:42
288.00,5,2025-06-01 06:36:43
1680.00,3,2025-06-01 06:36:44
512.00,5,2025-06-01 06:36:45
672.00,5,2025-06-01 06:36:46
1312.00,1,2025-06-01 06:36:47
576.00,1,2025-06-01 06:36:48
1248.00,5,2025-06-01 06:36:49
544.00,4,2025-06-01 06:36:50
576.00,3,2025-06-01 06:36:51
2112.00,5,2025-06-01 06:36:52
256.00,5,2025-06-01 06:36:53
1440.00,2,2025-06-01 06:36:54
1760.00,1,2025-06-01 06:36:55
960.00,3,2025-06-01 06:36:56
2016.00,1,2025-06-01 06:36:57
1376.00,3,2025-06-01 06:36:59
864.00,5,2025-06-01 06:37:00
2048.00,2,2025-06-01 06:37:01
736.00,5,2025-06-01 06:37:02
576.00,2,2025-06-01 06:37:03
1392.00,2,2025-06-01 06:37:04
1424.00,5,2025-06-01 06:37:05
1792.00,5,2025-06-01 06:37:06
1472.00,4,2025-06-01 06:37:07
960.00,1,2025-06-01 06:37:08
1760.00,5,2025-06-01 06:37:09
1216.00,2,2025-06-01 06:37:10
1696.00,1,2025-06-01 06:37:11
592.00,3,2025-06-01 06:37:12
576.00,2,2025-06-01 06:37:13
288.00,4,2025-06-01 06:37:14
960.00,1,2025-06-01 06:37:15
512.00,3,2025-06-01 06:37:16
960.00,5,2025-06-01 06:37:17
1824.00,2,2025-06-01 06:37:18
1520.00,5,2025-06-01 06:37:20
960.00,4,2025-06-01 06:37:21
1312.00,4,2025-06-01 06:37:22
1280.00,2,2025-06-01 06:37:23
192.00,4,2025-06-01 06:37:25
1536.00,1,2025-06-01 06:37:26
1472.00,1,2025-06-01 06:37:27
512.00,2,2025-06-01 06:37:28
608.00,4,2025-06-01 06:37:29
768.00,2,2025-06-01 06:37:30
1344.00,4,2025-06-01 06:37:31
1376.00,1,2025-06-01 06:37:32
1088.00,5,2025-06-01 06:37:35
1504.00,5,2025-06-01 06:37:36
512.00,4,2025-06-01 06:37:37
1568.00,2,2025-06-01 06:37:38
2304.00,2,2025-06-01 06:37:39
912.00,2,2025-06-01 06:37:40
1216.00,3,2025-06-01 06:37:41
864.00,5,2025-06-01 06:37:42
576.00,1,2025-06-01 06:37:43
2064.00,2,2025-06-01 06:37:44
1728.00,1,2025-06-01 06:37:45
2144.00,4,2025-06-01 06:37:46
1424.00,1,2025-06-01 06:37:48
1840.00,3,2025-06-01 06:37:49
768.00,5,2025-06-01 06:37:50
1696.00,1,2025-06-01 06:37:51
1728.00,3,2025-06-01 06:37:52
448.00,2,2025-06-01 06:37:53
832.00,5,2025-06-01 06:37:54
736.00,3,2025-06-01 06:37:56
1088.00,4,2025-06-01 06:37:57
1248.00,4,2025-06-01 06:37:58
576.00,4,2025-06-01 06:37:59
1568.00,5,2025-06-01 06:38:01
512.00,4,2025-06-01 06:38:02
1152.00,1,2025-06-01 06:38:04
768.00,1,2025-06-01 06:38:05
304.00,1,2025-06-01 06:38:06
576.00,4,2025-06-01 06:38:07
1376.00,5,2025-06-01 06:38:08
1424.00,2,2025-06-01 06:38:09
1664.00,1,2025-06-01 06:38:11
576.00,4,2025-06-01 06:38:12
2352.00,1,2025-06-01 06:38:13
1760.00,2,2025-06-01 06:38:14
1504.00,3,2025-06-01 06:38:17
1024.00,1,2025-06-01 06:38:18
992.00,4,2025-06-01 06:38:19
2048.00,5,2025-06-01 06:38:20
1152.00,3,2025-06-01 06:38:21
1472.00,2,2025-06-01 06:38:24
576.00,2,2025-06-01 06:38:25
1440.00,2,2025-06-01 06:38:26
288.00,3,2025-06-01 06:38:27
1840.00,4,2025-06-01 06:38:28
256.00,4,2025-06-01 06:38:29
1216.00,5,2025-06-01 06:38:30
1952.00,1,2025-06-01 06:38:33
1056.00,5,2025-06-01 06:38:35
1216.00,2,2025-06-01 06:38:36
816.00,5,2025-06-01 06:38:38
224.00,5,2025-06-01 06:38:40
384.00,2,2025-06-01 06:38:43
608.00,1,2025-06-01 06:38:44
1760.00,1,2025-06-01 06:38:45
256.00,2,2025-06-01 06:38:46
1760.00,5,2025-06-01 06:38:47
512.00,4,2025-06-01 06:38:48
960.00,1,2025-06-01 06:38:49
816.00,2,2025-06-01 06:38:50
576.00,1,2025-06-01 06:38:51
640.00,5,2025-06-01 06:38:52
1200.00,5,2025-06-01 06:38:53
832.00,3,2025-06-01 06:38:54
288.00,1,2025-06-01 06:38:55
640.00,5,2025-06-01 06:38:57
1664.00,4,2025-06-01 06:38:58
1344.00,3,2025-06-01 06:38:59
992.00,4,2025-06-01 06:39:01
1536.00,4,2025-06-01 06:39:02
256.00,4,2025-06-01 06:39:04
1632.00,4,2025-06-01 06:39:05
576.00,5,2025-06-01 06:39:06
2592.00,2,2025-06-01 06:39:07
1664.00,1,2025-06-01 06:39:08
1504.00,2,2025-06-01 06:39:09
1280.00,1,2025-06-01 06:39:10
640.00,2,2025-06-01 06:39:12
224.00,2,2025-06-01 06:39:13
864.00,4,2025-06-01 06:39:14
576.00,1,2025-06-01 06:39:15
192.00,3,2025-06-01 06:39:16
1984.00,4,2025-06-01 06:39:17
2112.00,1,2025-06-01 06:39:18
1152.00,1,2025-06-01 06:39:19
1408.00,5,2025-06-01 06:39:20
1280.00,1,2025-06-01 06:39:21
224.00,4,2025-06-01 06:39:22
2240.00,2,2025-06-01 06:39:23
512.00,5,2025-06-01 06:39:24
576.00,2,2025-06-01 06:39:25
2288.00,4,2025-06-01 06:39:27
320.00,2,2025-06-01 06:39:28
800.00,3,2025-06-01 06:39:30
896.00,4,2025-06-01 06:39:31
256.00,2,2025-06-01 06:39:32
1696.00,3,2025-06-01 06:39:33
608.00,3,2025-06-01 06:39:34
2432.00,3,2025-06-01 06:39:35
1440.00,1,2025-06-01 06:39:36
1184.00,5,2025-06-01 06:39:38
1600.00,5,2025-06-01 06:39:39
1776.00,3,2025-06-01 06:39:40
1312.00,1,2025-06-01 06:39:41
1632.00,5,2025-06-01 06:39:43
1664.00,4,2025-06-01 06:39:44
1184.00,1,2025-06-01 06:39:45
448.00,3,2025-06-01 06:39:46
912.00,2,2025-06-01 06:39:47
1536.00,4,2025-06-01 06:39:48
1568.00,3,2025-06-01 06:39:49
640.00,3,2025-06-01 06:39:50
192.00,1,2025-06-01 06:39:51
192.00,2,2025-06-01 06:39:52
2304.00,5,2025-06-01 06:39:53
896.00,3,2025-06-01 06:39:54
1312.00,1,2025-06-01 06:39:55
1568.00,3,2025-06-01 06:39:56
1376.00,5,2025-06-01 06:39:57
1312.00,1,2025-06-01 06:39:58
1920.00,1,2025-06-01 06:39:59
672.00,5,2025-06-01 06:40:00
1056.00,2,2025-06-01 06:40:01
768.00,1,2025-06-01 06:40:02
384.00,5,2025-06-01 06:40:03
2112.00,1,2025-06-01 06:40:04
192.00,4,2025-06-01 06:40:05
1664.00,2,2025-06-01 06:40:06
1680.00,1,2025-06-01 06:40:07
1520.00,1,2025-06-01 06:40:08
1152.00,3,2025-06-01 06:40:09
576.00,1,2025-06-01 06:40:10
864.00,4,2025-06-01 06:40:11
768.00,3,2025-06-01 06:40:12
576.00,4,2025-06-01 06:40:13
1216.00,5,2025-06-01 06:40:14
1344.00,3,2025-06-01 06:40:15
576.00,1,2025-06-01 06:40:16
512.00,2,2025-06-01 06:40:17
2176.00,5,2025-06-01 06:40:18
1440.00,2,2025-06-01 06:40:19
960.00,4,2025-06-01 06:40:20
1824.00,1,2025-06-01 06:40:21
1216.00,4,2025-06-01 06:40:22
928.00,1,2025-06-01 06:40:23
1216.00,3,2025-06-01 06:40:24
384.00,1,2025-06-01 06:40:26
2016.00,1,2025-06-01 06:40:27
928.00,1,2025-06-01 06:40:28
736.00,1,2025-06-01 06:40:29
832.00,5,2025-06-01 06:40:30
1728.00,5,2025-06-01 06:40:31
256.00,3,2025-06-01 06:40:33
1024.00,1,2025-06-01 06:40:34
768.00,1,2025-06-01 06:40:36
768.00,2,2025-06-01 06:40:37
304.00,2,2025-06-01 06:40:38
512.00,3,2025-06-01 06:40:39
576.00,4,2025-06-01 06:40:40
1840.00,3,2025-06-01 06:40:41
1344.00,4,2025-06-01 06:40:43
1536.00,1,2025-06-01 06:40:44
928.00,5,2025-06-01 06:40:45
2176.00,4,2025-06-01 06:40:46
1840.00,1,2025-06-01 06:40:47
1312.00,5,2025-06-01 06:40:48
864.00,3,2025-06-01 06:40:49
880.00,2,2025-06-01 06:40:50
640.00,2,2025-06-01 06:40:52
960.00,2,2025-06-01 06:40:53
992.00,5,2025-06-01 06:40:54
1088.00,4,2025-06-01 06:40:55
1504.00,1,2025-06-01 06:40:56
864.00,4,2025-06-01 06:40:57
1632.00,2,2025-06-01 06:40:58
1840.00,4,2025-06-01 06:41:00
1760.00,4,2025-06-01 06:41:01
288.00,5,2025-06-01 06:41:02
960.00,3,2025-06-01 06:41:03
768.00,3,2025-06-01 06:41:04
192.00,3,2025-06-01 06:41:05
512.00,5,2025-06-01 06:41:06
1680.00,1,2025-06-01 06:41:07
768.00,1,2025-06-01 06:41:09
512.00,3,2025-06-01 06:41:10
896.00,2,2025-06-01 06:41:11
512.00,5,2025-06-01 06:41:13
512.00,3,2025-06-01 06:41:17
880.00,2,2025-06-01 06:41:18
768.00,4,2025-06-01 06:41:19
288.00,1,2025-06-01 06:41:20
1440.00,1,2025-06-01 06:41:21
2400.00,3,2025-06-01 06:41:22
672.00,1,2025-06-01 06:41:24
832.00,1,2025-06-01 06:41:25
672.00,1,2025-06-01 06:41:27
288.00,2,2025-06-01 06:41:28
1072.00,2,2025-06-01 06:41:29
1440.00,2,2025-06-01 06:41:32
1776.00,1,2025-06-01 06:41:33
736.00,4,2025-06-01 06:41:34
1536.00,3,2025-06-01 06:41:35
1984.00,1,2025-06-01 06:41:37
288.00,2,2025-06-01 06:41:38
672.00,3,2025-06-01 06:41:39
384.00,2,2025-06-01 06:41:40
512.00,1,2025-06-01 06:41:41
768.00,5,2025-06-01 06:41:42
832.00,3,2025-06-01 06:41:44
896.00,4,2025-06-01 06:41:45
1792.00,5,2025-06-01 06:41:46
1568.00,4,2025-06-01 06:41:48
2544.00,4,2025-06-01 06:41:49
576.00,2,2025-06-01 06:41:50
864.00,5,2025-06-01 06:41:51
832.00,3,2025-06-01 06:41:52
1472.00,1,2025-06-01 06:41:53
1536.00,2,2025-06-01 06:41:54
896.00,4,2025-06-01 06:41:57
1376.00,5,2025-06-01 06:41:59
608.00,2,2025-06-01 06:42:00
992.00,1,2025-06-01 06:42:01
1888.00,3,2025-06-01 06:42:02
1952.00,2,2025-06-01 06:42:03
832.00,4,2025-06-01 06:42:04
864.00,5,2025-06-01 06:42:05
1632.00,1,2025-06-01 06:42:07
1664.00,3,2025-06-01 06:42:08
1024.00,5,2025-06-01 06:42:09
1888.00,1,2025-06-01 06:42:10
864.00,3,2025-06-01 06:42:11
480.00,1,2025-06-01 06:42:12
2016.00,3,2025-06-01 06:42:13
576.00,2,2025-06-01 06:42:14
1888.00,2,2025-06-01 06:42:15
384.00,3,2025-06-01 06:42:16
960.00,3,2025-06-01 06:42:18
864.00,1,2025-06-01 06:42:19
1376.00,2,2025-06-01 06:42:22
1504.00,5,2025-06-01 06:42:23
960.00,3,2025-06-01 06:42:24
864.00,4,2025-06-01 06:42:25
1184.00,2,2025-06-01 06:42:26
1024.00,3,2025-06-01 06:42:27
912.00,5,2025-06-01 06:42:29
960.00,4,2025-06-01 06:42:30
192.00,3,2025-06-01 06:42:32
768.00,3,2025-06-01 06:42:33
1024.00,2,2025-06-01 06:42:34
608.00,1,2025-06-01 06:42:35
1584.00,3,2025-06-01 06:42:37
1920.00,1,2025-06-01 06:42:38
896.00,2,2025-06-01 06:42:42
2112.00,2,2025-06-01 06:42:43
1152.00,2,2025-06-01 06:42:44
1568.00,3,2025-06-01 06:42:45
1280.00,5,2025-06-01 06:42:46
2048.00,4,2025-06-01 06:42:47
1824.00,4,2025-06-01 06:42:48
1280.00,2,2025-06-01 06:42:49
1024.00,4,2025-06-01 06:42:51
1088.00,4,2025-06-01 06:42:53
768.00,4,2025-06-01 06:42:54
384.00,2,2025-06-01 06:42:55
1472.00,2,2025-06-01 06:42:56
960.00,1,2025-06-01 06:42:57
2160.00,4,2025-06-01 06:42:58
1408.00,5,2025-06-01 06:42:59
544.00,2,2025-06-01 06:43:00
1088.00,5,2025-06-01 06:43:01
1328.00,2,2025-06-01 06:43:02
1472.00,2,2025-06-01 06:43:04
1920.00,4,2025-06-01 06:43:05
2048.00,1,2025-06-01 06:43:06
768.00,1,2025-06-01 06:43:07
1088.00,2,2025-06-01 06:43:08
800.00,2,2025-06-01 06:43:09
960.00,1,2025-06-01 06:43:11
304.00,5,2025-06-01 06:43:12
256.00,2,2025-06-01 06:43:13
1632.00,1,2025-06-01 06:43:14
848.00,2,2025-06-01 06:43:15
752.00,1,2025-06-01 06:43:17
704.00,2,2025-06-01 06:43:19
512.00,4,2025-06-01 06:43:20
960.00,2,2025-06-01 06:43:21
608.00,1,2025-06-01 06:43:23
672.00,3,2025-06-01 06:43:24
1344.00,4,2025-06-01 06:43:26
288.00,5,2025-06-01 06:43:27
608.00,3,2025-06-01 06:43:28
576.00,1,2025-06-01 06:43:29
1776.00,2,2025-06-01 06:43:30
288.00,1,2025-06-01 06:43:31
2336.00,2,2025-06-01 06:43:32
384.00,2,2025-06-01 06:43:34
1056.00,5,2025-06-01 06:43:35
960.00,3,2025-06-01 06:43:37
576.00,4,2025-06-01 06:43:38
256.00,5,2025-06-01 06:43:39
1728.00,5,2025-06-01 06:43:42
1376.00,1,2025-06-01 06:43:43
944.00,5,2025-06-01 06:43:44
1216.00,2,2025-06-01 06:43:46
1376.00,5,2025-06-01 06:43:47
1344.00,1,2025-06-01 06:43:48
896.00,5,2025-06-01 06:43:49
288.00,1,2025-06-01 06:43:50
288.00,1,2025-06-01 06:43:51
1952.00,5,2025-06-01 06:43:52
512.00,5,2025-06-01 06:43:53
1728.00,3,2025-06-01 06:43:54
1856.00,2,2025-06-01 06:43:55
768.00,2,2025-06-01 06:43:56
1712.00,1,2025-06-01 06:43:57
1488.00,5,2025-06-01 06:43:58
1424.00,2,2025-06-01 06:43:59
1632.00,4,2025-06-01 06:44:00
1824.00,5,2025-06-01 06:44:01
1184.00,4,2025-06-01 06:44:02
672.00,2,2025-06-01 06:44:06
224.00,2,2025-06-01 06:44:07
1440.00,2,2025-06-01 06:44:08
1056.00,4,2025-06-01 06:44:09
928.00,3,2025-06-01 06:44:10
576.00,5,2025-06-01 06:44:11
192.00,4,2025-06-01 06:44:12
1392.00,1,2025-06-01 06:44:13
1600.00,3,2025-06-01 06:44:15
1856.00,5,2025-06-01 06:44:16
512.00,1,2025-06-01 06:44:17
912.00,3,2025-06-01 06:44:18
1760.00,1,2025-06-01 06:44:19
976.00,1,2025-06-01 06:44:20
2000.00,1,2025-06-01 06:44:21
256.00,5,2025-06-01 06:44:23
2240.00,1,2025-06-01 06:44:24
1152.00,4,2025-06-01 06:44:25
1088.00,4,2025-06-01 06:44:27
576.00,4,2025-06-01 06:44:29
2336.00,2,2025-06-01 06:44:31
944.00,2,2025-06-01 06:44:32
320.00,1,2025-06-01 06:44:33
304.00,1,2025-06-01 06:44:36
1088.00,5,2025-06-01 06:44:37
864.00,5,2025-06-01 06:44:38
1072.00,2,2025-06-01 06:44:39
1680.00,1,2025-06-01 06:44:40
1376.00,2,2025-06-01 06:44:41
736.00,1,2025-06-01 06:44:42
960.00,3,2025-06-01 06:44:46
544.00,4,2025-06-01 06:44:47
1424.00,1,2025-06-01 06:44:48
1792.00,5,2025-06-01 06:44:49
1792.00,5,2025-06-01 06:44:52
1024.00,5,2025-06-01 06:44:53
2000.00,5,2025-06-01 06:44:54
256.00,4,2025-06-01 06:44:55
896.00,1,2025-06-01 06:44:56
1728.00,4,2025-06-01 06:44:57
1488.00,2,2025-06-01 06:44:58
864.00,1,2025-06-01 06:44:59
640.00,1,2025-06-01 06:45:00
2016.00,3,2025-06-01 06:45:01
1216.00,3,2025-06-01 06:45:02
288.00,4,2025-06-01 06:45:03
2144.00,4,2025-06-01 06:45:04
736.00,3,2025-06-01 06:45:05
288.00,1,2025-06-01 06:45:06
864.00,3,2025-06-01 06:45:07
1472.00,4,2025-06-01 06:45:08
640.00,3,2025-06-01 06:45:09
1600.00,4,2025-06-01 06:45:10
